AreaCode,AreaName,Livestock_Type_Code,Livestock_Type,ParamName,ParamValue,Units
29,Burundi,1051,"Swine, breeding",TAM,28,kg/animal
29,Burundi,1052,"Chicken, layers",TAM,1.8,kg/animal
29,Burundi,1053,"Chicken, broilers",TAM,0.9,kg/animal
29,Burundi,1068,Ducks,TAM,2.7,kg/animal
29,Burundi,1079,Turkeys,TAM,6.8,kg/animal
29,Burundi,976,Sheep,TAM,28,kg/animal
29,Burundi,1016,Goats,TAM,30,kg/animal
29,Burundi,1096,Horses,TAM,238,kg/animal
29,Burundi,1107,Asses,TAM,130,kg/animal
29,Burundi,1110,Mules,TAM,130,kg/animal
29,Burundi,1126,Camels,TAM,217,kg/animal
29,Burundi,1177,Llamas,TAM,120,kg/animal
32,Cameroon,960,"Cattle, dairy",TAM,275,kg/animal
32,Cameroon,961,"Cattle, non-dairy",TAM,173,kg/animal
32,Cameroon,946,Buffalo,TAM,380,kg/animal
32,Cameroon,1049,"Swine, market",TAM,28,kg/animal
32,Cameroon,1051,"Swine, breeding",TAM,28,kg/animal
32,Cameroon,1052,"Chicken, layers",TAM,1.8,kg/animal
32,Cameroon,1053,"Chicken, broilers",TAM,0.9,kg/animal
32,Cameroon,1068,Ducks,TAM,2.7,kg/animal
32,Cameroon,1079,Turkeys,TAM,6.8,kg/animal
32,Cameroon,976,Sheep,TAM,28,kg/animal
32,Cameroon,1016,Goats,TAM,30,kg/animal
32,Cameroon,1096,Horses,TAM,238,kg/animal
32,Cameroon,1107,Asses,TAM,130,kg/animal
32,Cameroon,1110,Mules,TAM,130,kg/animal
32,Cameroon,1126,Camels,TAM,217,kg/animal
32,Cameroon,1177,Llamas,TAM,120,kg/animal
33,Canada,960,"Cattle, dairy",TAM,604,kg/animal
33,Canada,961,"Cattle, non-dairy",TAM,389,kg/animal
33,Canada,946,Buffalo,TAM,380,kg/animal
33,Canada,1049,"Swine, market",TAM,46,kg/animal
33,Canada,1051,"Swine, breeding",TAM,198,kg/animal
33,Canada,1052,"Chicken, layers",TAM,1.8,kg/animal
33,Canada,1053,"Chicken, broilers",TAM,0.9,kg/animal
33,Canada,1068,Ducks,TAM,2.7,kg/animal
33,Canada,1079,Turkeys,TAM,6.8,kg/animal
33,Canada,976,Sheep,TAM,48.5,kg/animal
33,Canada,1016,Goats,TAM,38.5,kg/animal
33,Canada,1096,Horses,TAM,377,kg/animal
33,Canada,1107,Asses,TAM,130,kg/animal
33,Canada,1110,Mules,TAM,130,kg/animal
33,Canada,1126,Camels,TAM,217,kg/animal
33,Canada,1177,Llamas,TAM,120,kg/animal
35,Cabo Verde,960,"Cattle, dairy",TAM,275,kg/animal
35,Cabo Verde,961,"Cattle, non-dairy",TAM,173,kg/animal
35,Cabo Verde,946,Buffalo,TAM,380,kg/animal
35,Cabo Verde,1049,"Swine, market",TAM,28,kg/animal
35,Cabo Verde,1051,"Swine, breeding",TAM,28,kg/animal
35,Cabo Verde,1052,"Chicken, layers",TAM,1.8,kg/animal
35,Cabo Verde,1053,"Chicken, broilers",TAM,0.9,kg/animal
35,Cabo Verde,1068,Ducks,TAM,2.7,kg/animal
35,Cabo Verde,1079,Turkeys,TAM,6.8,kg/animal
35,Cabo Verde,976,Sheep,TAM,28,kg/animal
35,Cabo Verde,1016,Goats,TAM,30,kg/animal
35,Cabo Verde,1096,Horses,TAM,238,kg/animal
35,Cabo Verde,1107,Asses,TAM,130,kg/animal
35,Cabo Verde,1110,Mules,TAM,130,kg/animal
35,Cabo Verde,1126,Camels,TAM,217,kg/animal
35,Cabo Verde,1177,Llamas,TAM,120,kg/animal
36,Cayman Islands,960,"Cattle, dairy",TAM,400,kg/animal
36,Cayman Islands,961,"Cattle, non-dairy",TAM,305,kg/animal
36,Cayman Islands,946,Buffalo,TAM,380,kg/animal
36,Cayman Islands,1049,"Swine, market",TAM,28,kg/animal
36,Cayman Islands,1051,"Swine, breeding",TAM,28,kg/animal
36,Cayman Islands,1052,"Chicken, layers",TAM,1.8,kg/animal
36,Cayman Islands,1053,"Chicken, broilers",TAM,0.9,kg/animal
36,Cayman Islands,1068,Ducks,TAM,2.7,kg/animal
36,Cayman Islands,1079,Turkeys,TAM,6.8,kg/animal
36,Cayman Islands,976,Sheep,TAM,28,kg/animal
36,Cayman Islands,1016,Goats,TAM,30,kg/animal
36,Cayman Islands,1096,Horses,TAM,238,kg/animal
36,Cayman Islands,1107,Asses,TAM,130,kg/animal
36,Cayman Islands,1110,Mules,TAM,130,kg/animal
36,Cayman Islands,1126,Camels,TAM,217,kg/animal
36,Cayman Islands,1177,Llamas,TAM,120,kg/animal
37,Central African Republic,960,"Cattle, dairy",TAM,275,kg/animal
37,Central African Republic,961,"Cattle, non-dairy",TAM,173,kg/animal
37,Central African Republic,946,Buffalo,TAM,380,kg/animal
37,Central African Republic,1049,"Swine, market",TAM,28,kg/animal
37,Central African Republic,1051,"Swine, breeding",TAM,28,kg/animal
37,Central African Republic,1052,"Chicken, layers",TAM,1.8,kg/animal
37,Central African Republic,1053,"Chicken, broilers",TAM,0.9,kg/animal
37,Central African Republic,1068,Ducks,TAM,2.7,kg/animal
37,Central African Republic,1079,Turkeys,TAM,6.8,kg/animal
37,Central African Republic,976,Sheep,TAM,28,kg/animal
37,Central African Republic,1016,Goats,TAM,30,kg/animal
37,Central African Republic,1096,Horses,TAM,238,kg/animal
37,Central African Republic,1107,Asses,TAM,130,kg/animal
37,Central African Republic,1110,Mules,TAM,130,kg/animal
37,Central African Republic,1126,Camels,TAM,217,kg/animal
37,Central African Republic,1177,Llamas,TAM,120,kg/animal
38,Sri Lanka,960,"Cattle, dairy",TAM,275,kg/animal
38,Sri Lanka,961,"Cattle, non-dairy",TAM,110,kg/animal
38,Sri Lanka,946,Buffalo,TAM,295,kg/animal
38,Sri Lanka,1049,"Swine, market",TAM,28,kg/animal
38,Sri Lanka,1051,"Swine, breeding",TAM,28,kg/animal
38,Sri Lanka,1052,"Chicken, layers",TAM,1.8,kg/animal
38,Sri Lanka,1053,"Chicken, broilers",TAM,0.9,kg/animal
38,Sri Lanka,1068,Ducks,TAM,2.7,kg/animal
38,Sri Lanka,1079,Turkeys,TAM,6.8,kg/animal
38,Sri Lanka,976,Sheep,TAM,28,kg/animal
38,Sri Lanka,1016,Goats,TAM,30,kg/animal
38,Sri Lanka,1096,Horses,TAM,238,kg/animal
38,Sri Lanka,1107,Asses,TAM,130,kg/animal
38,Sri Lanka,1110,Mules,TAM,130,kg/animal
38,Sri Lanka,1126,Camels,TAM,217,kg/animal
38,Sri Lanka,1177,Llamas,TAM,120,kg/animal
39,Chad,960,"Cattle, dairy",TAM,275,kg/animal
39,Chad,961,"Cattle, non-dairy",TAM,173,kg/animal
39,Chad,946,Buffalo,TAM,380,kg/animal
39,Chad,1049,"Swine, market",TAM,28,kg/animal
39,Chad,1051,"Swine, breeding",TAM,28,kg/animal
39,Chad,1052,"Chicken, layers",TAM,1.8,kg/animal
39,Chad,1053,"Chicken, broilers",TAM,0.9,kg/animal
39,Chad,1068,Ducks,TAM,2.7,kg/animal
39,Chad,1079,Turkeys,TAM,6.8,kg/animal
39,Chad,976,Sheep,TAM,28,kg/animal
39,Chad,1016,Goats,TAM,30,kg/animal
39,Chad,1096,Horses,TAM,238,kg/animal
39,Chad,1107,Asses,TAM,130,kg/animal
39,Chad,1110,Mules,TAM,130,kg/animal
39,Chad,1126,Camels,TAM,217,kg/animal
39,Chad,1177,Llamas,TAM,120,kg/animal
40,Chile,960,"Cattle, dairy",TAM,400,kg/animal
40,Chile,961,"Cattle, non-dairy",TAM,305,kg/animal
40,Chile,946,Buffalo,TAM,380,kg/animal
40,Chile,1049,"Swine, market",TAM,28,kg/animal
40,Chile,1051,"Swine, breeding",TAM,28,kg/animal
40,Chile,1052,"Chicken, layers",TAM,1.8,kg/animal
40,Chile,1053,"Chicken, broilers",TAM,0.9,kg/animal
40,Chile,1068,Ducks,TAM,2.7,kg/animal
40,Chile,1079,Turkeys,TAM,6.8,kg/animal
40,Chile,976,Sheep,TAM,28,kg/animal
40,Chile,1016,Goats,TAM,30,kg/animal
40,Chile,1096,Horses,TAM,238,kg/animal
40,Chile,1107,Asses,TAM,130,kg/animal
40,Chile,1110,Mules,TAM,130,kg/animal
40,Chile,1126,Camels,TAM,217,kg/animal
40,Chile,1177,Llamas,TAM,120,kg/animal
41,"China, mainland",960,"Cattle, dairy",TAM,350,kg/animal
41,"China, mainland",961,"Cattle, non-dairy",TAM,319,kg/animal
41,"China, mainland",946,Buffalo,TAM,380,kg/animal
41,"China, mainland",1049,"Swine, market",TAM,28,kg/animal
41,"China, mainland",1051,"Swine, breeding",TAM,28,kg/animal
41,"China, mainland",1052,"Chicken, layers",TAM,1.8,kg/animal
41,"China, mainland",1053,"Chicken, broilers",TAM,0.9,kg/animal
41,"China, mainland",1068,Ducks,TAM,2.7,kg/animal
41,"China, mainland",1079,Turkeys,TAM,6.8,kg/animal
41,"China, mainland",976,Sheep,TAM,28,kg/animal
41,"China, mainland",1016,Goats,TAM,30,kg/animal
41,"China, mainland",1096,Horses,TAM,238,kg/animal
41,"China, mainland",1107,Asses,TAM,130,kg/animal
41,"China, mainland",1110,Mules,TAM,130,kg/animal
41,"China, mainland",1126,Camels,TAM,217,kg/animal
41,"China, mainland",1177,Llamas,TAM,120,kg/animal
42,Christmas Island,960,"Cattle, dairy",TAM,500,kg/animal
42,Christmas Island,961,"Cattle, non-dairy",TAM,330,kg/animal
42,Christmas Island,946,Buffalo,TAM,380,kg/animal
42,Christmas Island,1049,"Swine, market",TAM,45,kg/animal
42,Christmas Island,1051,"Swine, breeding",TAM,180,kg/animal
42,Christmas Island,1052,"Chicken, layers",TAM,1.8,kg/animal
42,Christmas Island,1053,"Chicken, broilers",TAM,0.9,kg/animal
42,Christmas Island,1068,Ducks,TAM,2.7,kg/animal
42,Christmas Island,1079,Turkeys,TAM,6.8,kg/animal
42,Christmas Island,976,Sheep,TAM,48.5,kg/animal
42,Christmas Island,1016,Goats,TAM,38.5,kg/animal
42,Christmas Island,1096,Horses,TAM,377,kg/animal
42,Christmas Island,1107,Asses,TAM,130,kg/animal
42,Christmas Island,1110,Mules,TAM,130,kg/animal
42,Christmas Island,1126,Camels,TAM,217,kg/animal
42,Christmas Island,1177,Llamas,TAM,120,kg/animal
43,Cocos (Keeling) Islands,960,"Cattle, dairy",TAM,500,kg/animal
43,Cocos (Keeling) Islands,961,"Cattle, non-dairy",TAM,330,kg/animal
43,Cocos (Keeling) Islands,946,Buffalo,TAM,380,kg/animal
43,Cocos (Keeling) Islands,1049,"Swine, market",TAM,45,kg/animal
43,Cocos (Keeling) Islands,1051,"Swine, breeding",TAM,180,kg/animal
43,Cocos (Keeling) Islands,1052,"Chicken, layers",TAM,1.8,kg/animal
43,Cocos (Keeling) Islands,1053,"Chicken, broilers",TAM,0.9,kg/animal
43,Cocos (Keeling) Islands,1068,Ducks,TAM,2.7,kg/animal
43,Cocos (Keeling) Islands,1079,Turkeys,TAM,6.8,kg/animal
43,Cocos (Keeling) Islands,976,Sheep,TAM,48.5,kg/animal
43,Cocos (Keeling) Islands,1016,Goats,TAM,38.5,kg/animal
43,Cocos (Keeling) Islands,1096,Horses,TAM,377,kg/animal
43,Cocos (Keeling) Islands,1107,Asses,TAM,130,kg/animal
43,Cocos (Keeling) Islands,1110,Mules,TAM,130,kg/animal
43,Cocos (Keeling) Islands,1126,Camels,TAM,217,kg/animal
43,Cocos (Keeling) Islands,1177,Llamas,TAM,120,kg/animal
44,Colombia,960,"Cattle, dairy",TAM,400,kg/animal
44,Colombia,961,"Cattle, non-dairy",TAM,305,kg/animal
44,Colombia,946,Buffalo,TAM,380,kg/animal
44,Colombia,1049,"Swine, market",TAM,28,kg/animal
44,Colombia,1051,"Swine, breeding",TAM,28,kg/animal
44,Colombia,1052,"Chicken, layers",TAM,1.8,kg/animal
44,Colombia,1053,"Chicken, broilers",TAM,0.9,kg/animal
44,Colombia,1068,Ducks,TAM,2.7,kg/animal
44,Colombia,1079,Turkeys,TAM,6.8,kg/animal
44,Colombia,976,Sheep,TAM,28,kg/animal
44,Colombia,1016,Goats,TAM,30,kg/animal
44,Colombia,1096,Horses,TAM,238,kg/animal
44,Colombia,1107,Asses,TAM,130,kg/animal
44,Colombia,1110,Mules,TAM,130,kg/animal
44,Colombia,1126,Camels,TAM,217,kg/animal
44,Colombia,1177,Llamas,TAM,120,kg/animal
45,Comoros,960,"Cattle, dairy",TAM,275,kg/animal
45,Comoros,961,"Cattle, non-dairy",TAM,173,kg/animal
45,Comoros,946,Buffalo,TAM,380,kg/animal
45,Comoros,1049,"Swine, market",TAM,28,kg/animal
45,Comoros,1051,"Swine, breeding",TAM,28,kg/animal
45,Comoros,1052,"Chicken, layers",TAM,1.8,kg/animal
45,Comoros,1053,"Chicken, broilers",TAM,0.9,kg/animal
45,Comoros,1068,Ducks,TAM,2.7,kg/animal
45,Comoros,1079,Turkeys,TAM,6.8,kg/animal
45,Comoros,976,Sheep,TAM,28,kg/animal
45,Comoros,1016,Goats,TAM,30,kg/animal
45,Comoros,1096,Horses,TAM,238,kg/animal
45,Comoros,1107,Asses,TAM,130,kg/animal
45,Comoros,1110,Mules,TAM,130,kg/animal
45,Comoros,1126,Camels,TAM,217,kg/animal
45,Comoros,1177,Llamas,TAM,120,kg/animal
46,Congo,960,"Cattle, dairy",TAM,275,kg/animal
46,Congo,961,"Cattle, non-dairy",TAM,173,kg/animal
46,Congo,946,Buffalo,TAM,380,kg/animal
46,Congo,1049,"Swine, market",TAM,28,kg/animal
46,Congo,1051,"Swine, breeding",TAM,28,kg/animal
46,Congo,1052,"Chicken, layers",TAM,1.8,kg/animal
46,Congo,1053,"Chicken, broilers",TAM,0.9,kg/animal
46,Congo,1068,Ducks,TAM,2.7,kg/animal
46,Congo,1079,Turkeys,TAM,6.8,kg/animal
46,Congo,976,Sheep,TAM,28,kg/animal
46,Congo,1016,Goats,TAM,30,kg/animal
46,Congo,1096,Horses,TAM,238,kg/animal
46,Congo,1107,Asses,TAM,130,kg/animal
46,Congo,1110,Mules,TAM,130,kg/animal
46,Congo,1126,Camels,TAM,217,kg/animal
46,Congo,1177,Llamas,TAM,120,kg/animal
47,Cook Islands,960,"Cattle, dairy",TAM,500,kg/animal
47,Cook Islands,961,"Cattle, non-dairy",TAM,330,kg/animal
47,Cook Islands,946,Buffalo,TAM,380,kg/animal
47,Cook Islands,1049,"Swine, market",TAM,45,kg/animal
47,Cook Islands,1051,"Swine, breeding",TAM,180,kg/animal
47,Cook Islands,1052,"Chicken, layers",TAM,1.8,kg/animal
47,Cook Islands,1053,"Chicken, broilers",TAM,0.9,kg/animal
47,Cook Islands,1068,Ducks,TAM,2.7,kg/animal
47,Cook Islands,1079,Turkeys,TAM,6.8,kg/animal
47,Cook Islands,976,Sheep,TAM,28,kg/animal
47,Cook Islands,1016,Goats,TAM,30,kg/animal
47,Cook Islands,1096,Horses,TAM,238,kg/animal
47,Cook Islands,1107,Asses,TAM,130,kg/animal
47,Cook Islands,1110,Mules,TAM,130,kg/animal
47,Cook Islands,1126,Camels,TAM,217,kg/animal
47,Cook Islands,1177,Llamas,TAM,120,kg/animal
48,Costa Rica,960,"Cattle, dairy",TAM,400,kg/animal
48,Costa Rica,961,"Cattle, non-dairy",TAM,305,kg/animal
48,Costa Rica,946,Buffalo,TAM,380,kg/animal
48,Costa Rica,1049,"Swine, market",TAM,28,kg/animal
48,Costa Rica,1051,"Swine, breeding",TAM,28,kg/animal
48,Costa Rica,1052,"Chicken, layers",TAM,1.8,kg/animal
48,Costa Rica,1053,"Chicken, broilers",TAM,0.9,kg/animal
48,Costa Rica,1068,Ducks,TAM,2.7,kg/animal
48,Costa Rica,1079,Turkeys,TAM,6.8,kg/animal
48,Costa Rica,976,Sheep,TAM,28,kg/animal
48,Costa Rica,1016,Goats,TAM,30,kg/animal
48,Costa Rica,1096,Horses,TAM,238,kg/animal
48,Costa Rica,1107,Asses,TAM,130,kg/animal
48,Costa Rica,1110,Mules,TAM,130,kg/animal
48,Costa Rica,1126,Camels,TAM,217,kg/animal
48,Costa Rica,1177,Llamas,TAM,120,kg/animal
49,Cuba,960,"Cattle, dairy",TAM,400,kg/animal
49,Cuba,961,"Cattle, non-dairy",TAM,305,kg/animal
49,Cuba,946,Buffalo,TAM,380,kg/animal
49,Cuba,1049,"Swine, market",TAM,28,kg/animal
49,Cuba,1051,"Swine, breeding",TAM,28,kg/animal
49,Cuba,1052,"Chicken, layers",TAM,1.8,kg/animal
49,Cuba,1053,"Chicken, broilers",TAM,0.9,kg/animal
49,Cuba,1068,Ducks,TAM,2.7,kg/animal
49,Cuba,1079,Turkeys,TAM,6.8,kg/animal
49,Cuba,976,Sheep,TAM,28,kg/animal
49,Cuba,1016,Goats,TAM,30,kg/animal
49,Cuba,1096,Horses,TAM,238,kg/animal
49,Cuba,1107,Asses,TAM,130,kg/animal
49,Cuba,1110,Mules,TAM,130,kg/animal
49,Cuba,1126,Camels,TAM,217,kg/animal
49,Cuba,1177,Llamas,TAM,120,kg/animal
50,Cyprus,960,"Cattle, dairy",TAM,275,kg/animal
50,Cyprus,961,"Cattle, non-dairy",TAM,173,kg/animal
50,Cyprus,946,Buffalo,TAM,380,kg/animal
50,Cyprus,1049,"Swine, market",TAM,28,kg/animal
50,Cyprus,1051,"Swine, breeding",TAM,28,kg/animal
50,Cyprus,1052,"Chicken, layers",TAM,1.8,kg/animal
50,Cyprus,1053,"Chicken, broilers",TAM,0.9,kg/animal
50,Cyprus,1068,Ducks,TAM,2.7,kg/animal
50,Cyprus,1079,Turkeys,TAM,6.8,kg/animal
50,Cyprus,976,Sheep,TAM,28,kg/animal
50,Cyprus,1016,Goats,TAM,30,kg/animal
50,Cyprus,1096,Horses,TAM,238,kg/animal
50,Cyprus,1107,Asses,TAM,130,kg/animal
50,Cyprus,1110,Mules,TAM,130,kg/animal
50,Cyprus,1126,Camels,TAM,217,kg/animal
50,Cyprus,1177,Llamas,TAM,120,kg/animal
51,Czechoslovakia,960,"Cattle, dairy",TAM,550,kg/animal
51,Czechoslovakia,961,"Cattle, non-dairy",TAM,391,kg/animal
51,Czechoslovakia,946,Buffalo,TAM,380,kg/animal
51,Czechoslovakia,1049,"Swine, market",TAM,50,kg/animal
51,Czechoslovakia,1051,"Swine, breeding",TAM,180,kg/animal
51,Czechoslovakia,1052,"Chicken, layers",TAM,1.8,kg/animal
51,Czechoslovakia,1053,"Chicken, broilers",TAM,0.9,kg/animal
51,Czechoslovakia,1068,Ducks,TAM,2.7,kg/animal
51,Czechoslovakia,1079,Turkeys,TAM,6.8,kg/animal
51,Czechoslovakia,976,Sheep,TAM,48.5,kg/animal
51,Czechoslovakia,1016,Goats,TAM,38.5,kg/animal
51,Czechoslovakia,1096,Horses,TAM,377,kg/animal
51,Czechoslovakia,1107,Asses,TAM,130,kg/animal
51,Czechoslovakia,1110,Mules,TAM,130,kg/animal
51,Czechoslovakia,1126,Camels,TAM,217,kg/animal
51,Czechoslovakia,1177,Llamas,TAM,120,kg/animal
52,Azerbaijan,960,"Cattle, dairy",TAM,275,kg/animal
52,Azerbaijan,961,"Cattle, non-dairy",TAM,173,kg/animal
52,Azerbaijan,946,Buffalo,TAM,380,kg/animal
52,Azerbaijan,1049,"Swine, market",TAM,28,kg/animal
52,Azerbaijan,1051,"Swine, breeding",TAM,28,kg/animal
52,Azerbaijan,1052,"Chicken, layers",TAM,1.8,kg/animal
52,Azerbaijan,1053,"Chicken, broilers",TAM,0.9,kg/animal
52,Azerbaijan,1068,Ducks,TAM,2.7,kg/animal
52,Azerbaijan,1079,Turkeys,TAM,6.8,kg/animal
52,Azerbaijan,976,Sheep,TAM,28,kg/animal
52,Azerbaijan,1016,Goats,TAM,30,kg/animal
52,Azerbaijan,1096,Horses,TAM,238,kg/animal
52,Azerbaijan,1107,Asses,TAM,130,kg/animal
52,Azerbaijan,1110,Mules,TAM,130,kg/animal
52,Azerbaijan,1126,Camels,TAM,217,kg/animal
52,Azerbaijan,1177,Llamas,TAM,120,kg/animal
53,Benin,960,"Cattle, dairy",TAM,275,kg/animal
53,Benin,961,"Cattle, non-dairy",TAM,173,kg/animal
53,Benin,946,Buffalo,TAM,380,kg/animal
53,Benin,1049,"Swine, market",TAM,28,kg/animal
53,Benin,1051,"Swine, breeding",TAM,28,kg/animal
53,Benin,1052,"Chicken, layers",TAM,1.8,kg/animal
53,Benin,1053,"Chicken, broilers",TAM,0.9,kg/animal
53,Benin,1068,Ducks,TAM,2.7,kg/animal
53,Benin,1079,Turkeys,TAM,6.8,kg/animal
53,Benin,976,Sheep,TAM,28,kg/animal
53,Benin,1016,Goats,TAM,30,kg/animal
53,Benin,1096,Horses,TAM,238,kg/animal
53,Benin,1107,Asses,TAM,130,kg/animal
53,Benin,1110,Mules,TAM,130,kg/animal
53,Benin,1126,Camels,TAM,217,kg/animal
53,Benin,1177,Llamas,TAM,120,kg/animal
54,Denmark,960,"Cattle, dairy",TAM,600,kg/animal
54,Denmark,961,"Cattle, non-dairy",TAM,420,kg/animal
54,Denmark,946,Buffalo,TAM,380,kg/animal
54,Denmark,1049,"Swine, market",TAM,50,kg/animal
54,Denmark,1051,"Swine, breeding",TAM,198,kg/animal
54,Denmark,1052,"Chicken, layers",TAM,1.8,kg/animal
54,Denmark,1053,"Chicken, broilers",TAM,0.9,kg/animal
54,Denmark,1068,Ducks,TAM,2.7,kg/animal
54,Denmark,1079,Turkeys,TAM,6.8,kg/animal
54,Denmark,976,Sheep,TAM,48.5,kg/animal
54,Denmark,1016,Goats,TAM,38.5,kg/animal
54,Denmark,1096,Horses,TAM,377,kg/animal
54,Denmark,1107,Asses,TAM,130,kg/animal
54,Denmark,1110,Mules,TAM,130,kg/animal
54,Denmark,1126,Camels,TAM,217,kg/animal
54,Denmark,1177,Llamas,TAM,120,kg/animal
55,Dominica,960,"Cattle, dairy",TAM,400,kg/animal
55,Dominica,961,"Cattle, non-dairy",TAM,305,kg/animal
55,Dominica,946,Buffalo,TAM,380,kg/animal
55,Dominica,1049,"Swine, market",TAM,28,kg/animal
55,Dominica,1051,"Swine, breeding",TAM,28,kg/animal
55,Dominica,1052,"Chicken, layers",TAM,1.8,kg/animal
55,Dominica,1053,"Chicken, broilers",TAM,0.9,kg/animal
55,Dominica,1068,Ducks,TAM,2.7,kg/animal
55,Dominica,1079,Turkeys,TAM,6.8,kg/animal
55,Dominica,976,Sheep,TAM,28,kg/animal
55,Dominica,1016,Goats,TAM,30,kg/animal
55,Dominica,1096,Horses,TAM,238,kg/animal
55,Dominica,1107,Asses,TAM,130,kg/animal
55,Dominica,1110,Mules,TAM,130,kg/animal
55,Dominica,1126,Camels,TAM,217,kg/animal
55,Dominica,1177,Llamas,TAM,120,kg/animal
56,Dominican Republic,960,"Cattle, dairy",TAM,400,kg/animal
56,Dominican Republic,961,"Cattle, non-dairy",TAM,305,kg/animal
56,Dominican Republic,946,Buffalo,TAM,380,kg/animal
56,Dominican Republic,1049,"Swine, market",TAM,28,kg/animal
56,Dominican Republic,1051,"Swine, breeding",TAM,28,kg/animal
56,Dominican Republic,1052,"Chicken, layers",TAM,1.8,kg/animal
56,Dominican Republic,1053,"Chicken, broilers",TAM,0.9,kg/animal
56,Dominican Republic,1068,Ducks,TAM,2.7,kg/animal
56,Dominican Republic,1079,Turkeys,TAM,6.8,kg/animal
56,Dominican Republic,976,Sheep,TAM,28,kg/animal
56,Dominican Republic,1016,Goats,TAM,30,kg/animal
56,Dominican Republic,1096,Horses,TAM,238,kg/animal
56,Dominican Republic,1107,Asses,TAM,130,kg/animal
56,Dominican Republic,1110,Mules,TAM,130,kg/animal
56,Dominican Republic,1126,Camels,TAM,217,kg/animal
56,Dominican Republic,1177,Llamas,TAM,120,kg/animal
57,Belarus,960,"Cattle, dairy",TAM,550,kg/animal
57,Belarus,961,"Cattle, non-dairy",TAM,391,kg/animal
57,Belarus,946,Buffalo,TAM,380,kg/animal
57,Belarus,1049,"Swine, market",TAM,50,kg/animal
57,Belarus,1051,"Swine, breeding",TAM,180,kg/animal
57,Belarus,1052,"Chicken, layers",TAM,1.8,kg/animal
57,Belarus,1053,"Chicken, broilers",TAM,0.9,kg/animal
57,Belarus,1068,Ducks,TAM,2.7,kg/animal
57,Belarus,1079,Turkeys,TAM,6.8,kg/animal
57,Belarus,976,Sheep,TAM,48.5,kg/animal
57,Belarus,1016,Goats,TAM,38.5,kg/animal
57,Belarus,1096,Horses,TAM,377,kg/animal
57,Belarus,1107,Asses,TAM,130,kg/animal
57,Belarus,1110,Mules,TAM,130,kg/animal
57,Belarus,1126,Camels,TAM,217,kg/animal
57,Belarus,1177,Llamas,TAM,120,kg/animal
58,Ecuador,960,"Cattle, dairy",TAM,400,kg/animal
58,Ecuador,961,"Cattle, non-dairy",TAM,305,kg/animal
58,Ecuador,946,Buffalo,TAM,380,kg/animal
58,Ecuador,1049,"Swine, market",TAM,28,kg/animal
58,Ecuador,1051,"Swine, breeding",TAM,28,kg/animal
58,Ecuador,1052,"Chicken, layers",TAM,1.8,kg/animal
58,Ecuador,1053,"Chicken, broilers",TAM,0.9,kg/animal
58,Ecuador,1068,Ducks,TAM,2.7,kg/animal
58,Ecuador,1079,Turkeys,TAM,6.8,kg/animal
58,Ecuador,976,Sheep,TAM,28,kg/animal
58,Ecuador,1016,Goats,TAM,30,kg/animal
58,Ecuador,1096,Horses,TAM,238,kg/animal
58,Ecuador,1107,Asses,TAM,130,kg/animal
58,Ecuador,1110,Mules,TAM,130,kg/animal
58,Ecuador,1126,Camels,TAM,217,kg/animal
58,Ecuador,1177,Llamas,TAM,120,kg/animal
59,Egypt,960,"Cattle, dairy",TAM,275,kg/animal
59,Egypt,961,"Cattle, non-dairy",TAM,173,kg/animal
59,Egypt,946,Buffalo,TAM,380,kg/animal
59,Egypt,1049,"Swine, market",TAM,28,kg/animal
59,Egypt,1051,"Swine, breeding",TAM,28,kg/animal
59,Egypt,1052,"Chicken, layers",TAM,1.8,kg/animal
59,Egypt,1053,"Chicken, broilers",TAM,0.9,kg/animal
59,Egypt,1068,Ducks,TAM,2.7,kg/animal
59,Egypt,1079,Turkeys,TAM,6.8,kg/animal
59,Egypt,976,Sheep,TAM,28,kg/animal
59,Egypt,1016,Goats,TAM,30,kg/animal
59,Egypt,1096,Horses,TAM,238,kg/animal
59,Egypt,1107,Asses,TAM,130,kg/animal
59,Egypt,1110,Mules,TAM,130,kg/animal
59,Egypt,1126,Camels,TAM,217,kg/animal
59,Egypt,1177,Llamas,TAM,120,kg/animal
60,El Salvador,960,"Cattle, dairy",TAM,400,kg/animal
60,El Salvador,961,"Cattle, non-dairy",TAM,305,kg/animal
60,El Salvador,946,Buffalo,TAM,380,kg/animal
60,El Salvador,1049,"Swine, market",TAM,28,kg/animal
60,El Salvador,1051,"Swine, breeding",TAM,28,kg/animal
60,El Salvador,1052,"Chicken, layers",TAM,1.8,kg/animal
60,El Salvador,1053,"Chicken, broilers",TAM,0.9,kg/animal
60,El Salvador,1068,Ducks,TAM,2.7,kg/animal
60,El Salvador,1079,Turkeys,TAM,6.8,kg/animal
60,El Salvador,976,Sheep,TAM,28,kg/animal
60,El Salvador,1016,Goats,TAM,30,kg/animal
60,El Salvador,1096,Horses,TAM,238,kg/animal
60,El Salvador,1107,Asses,TAM,130,kg/animal
60,El Salvador,1110,Mules,TAM,130,kg/animal
60,El Salvador,1126,Camels,TAM,217,kg/animal
60,El Salvador,1177,Llamas,TAM,120,kg/animal
61,Equatorial Guinea,960,"Cattle, dairy",TAM,275,kg/animal
61,Equatorial Guinea,961,"Cattle, non-dairy",TAM,173,kg/animal
61,Equatorial Guinea,946,Buffalo,TAM,380,kg/animal
